                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     56,                0.56332,                 1.3423,                 1.0665,                0.66954,                0.70595,                0.75104,                0.66899,                0.49719,                0.98514,                 1.0173,             9.1476e-05,             9.1476e-05,             9.1476e-05
                     57,                0.56232,                 1.3032,                 1.0607,                0.68649,                 0.7003,                0.76062,                0.68909,                0.45543,                 0.9613,                 0.9911,             9.0228e-05,             9.0228e-05,             9.0228e-05
                     58,                0.55542,                 1.2766,                 1.0633,                0.66964,                0.71213,                 0.7575,                0.68557,                0.45273,                0.99588,                0.98995,             8.8969e-05,             8.8969e-05,             8.8969e-05
                     59,                0.54818,                 1.2863,                 1.0578,                0.71008,                0.72114,                0.77133,                0.69636,                0.45617,                0.94051,                0.98551,               8.77e-05,               8.77e-05,               8.77e-05
                     60,                0.54396,                 1.2605,                 1.0537,                0.67018,                0.73448,                0.76483,                0.69331,                0.45439,                 0.9317,                0.98743,              8.642e-05,              8.642e-05,              8.642e-05
                     61,                0.54296,                 1.2893,                 1.0496,                0.68886,                0.70256,                0.75926,                0.68596,                0.46832,                0.97437,                 1.0043,             8.5131e-05,             8.5131e-05,             8.5131e-05
                     62,                0.53652,                 1.2289,                 1.0511,                0.71142,                0.71854,                0.77387,                0.70272,                0.46729,                0.92498,                  1.003,             8.3833e-05,             8.3833e-05,             8.3833e-05
                     63,                0.53241,                  1.233,                 1.0466,                0.68505,                0.69631,                0.75655,                0.68407,                0.46397,                0.96024,                0.99475,             8.2527e-05,             8.2527e-05,             8.2527e-05
                     64,                0.53692,                 1.2288,                 1.0471,                0.71148,                0.71996,                 0.7822,                0.71368,                0.45619,                0.89962,                0.98568,             8.1214e-05,             8.1214e-05,             8.1214e-05
                     65,                0.53498,                 1.1991,                 1.0525,                0.69825,                0.73272,                0.77977,                0.71404,                0.43016,                0.90205,                0.98148,             7.9893e-05,             7.9893e-05,             7.9893e-05
                     66,                0.53347,                 1.1917,                 1.0441,                0.70957,                0.73065,                0.78486,                0.70584,                0.46815,                0.89292,                0.99528,             7.8566e-05,             7.8566e-05,             7.8566e-05
                     67,                0.54204,                  1.197,                 1.0478,                0.70283,                0.74422,                0.77957,                0.70567,                0.44983,                0.90321,                 0.9811,             7.7233e-05,             7.7233e-05,             7.7233e-05
                     68,                0.53202,                 1.1695,                  1.037,                0.72305,                0.72826,                0.78194,                0.71224,                 0.4317,                0.88948,                0.96403,             7.5894e-05,             7.5894e-05,             7.5894e-05
                     69,                0.53909,                  1.153,                 1.0477,                0.71956,                0.74504,                0.78866,                0.71349,                0.46302,                0.88184,                0.98527,             7.4551e-05,             7.4551e-05,             7.4551e-05
                     70,                0.52242,                 1.1446,                 1.0333,                0.72637,                0.74989,                0.79665,                0.72377,                0.45007,                 0.8719,                0.98738,             7.3204e-05,             7.3204e-05,             7.3204e-05
                     71,                0.52558,                 1.1326,                 1.0421,                0.72939,                0.73026,                0.79515,                0.72673,                0.44434,                0.86562,                0.97435,             7.1853e-05,             7.1853e-05,             7.1853e-05
                     72,                0.52842,                 1.1169,                 1.0438,                 0.7172,                0.74848,                0.79656,                0.72545,                0.43414,                  0.862,                0.96663,             7.0499e-05,             7.0499e-05,             7.0499e-05
                     73,                0.52091,                 1.1459,                 1.0348,                0.72783,                0.75684,                 0.7948,                0.72572,                0.43583,                0.86204,                0.96389,             6.9142e-05,             6.9142e-05,             6.9142e-05
                     74,                0.50477,                 1.1005,                 1.0303,                0.75322,                0.74503,                0.80122,                0.73075,                0.43393,                0.86431,                0.96601,             6.7784e-05,             6.7784e-05,             6.7784e-05
                     75,                0.50571,                 1.0995,                 1.0333,                0.74953,                0.72761,                0.80362,                0.72152,                0.47317,                0.85148,                 0.9897,             6.6425e-05,             6.6425e-05,             6.6425e-05
                     76,                0.51005,                 1.0992,                  1.033,                0.75578,                0.73314,                0.80763,                0.73667,                0.44671,                0.84552,                0.98032,             6.5065e-05,             6.5065e-05,             6.5065e-05
                     77,                0.50555,                 1.0801,                 1.0287,                0.73965,                0.76234,                0.80276,                0.73994,                0.41907,                0.84686,                0.96127,             6.3705e-05,             6.3705e-05,             6.3705e-05
                     78,                0.51522,                 1.1087,                 1.0304,                0.74625,                0.76903,                0.81572,                0.75027,                0.42019,                0.79471,                0.96438,             6.2346e-05,             6.2346e-05,             6.2346e-05
                     79,                0.50233,                 1.0692,                 1.0273,                0.74619,                0.74284,                0.80955,                0.73681,                0.43186,                0.81609,                0.96957,             6.0988e-05,             6.0988e-05,             6.0988e-05
                     80,                0.51064,                 1.0739,                 1.0309,                0.72905,                0.76687,                0.81574,                0.74345,                0.43768,                0.81089,                0.97522,             5.9631e-05,             5.9631e-05,             5.9631e-05
                     81,                0.51406,                 1.0708,                 1.0287,                0.76635,                0.75442,                0.81624,                0.75178,                0.41853,                0.80317,                0.95931,             5.8277e-05,             5.8277e-05,             5.8277e-05
                     82,                0.50612,                 1.0435,                 1.0308,                0.77108,                0.76688,                0.82367,                0.75639,                0.41288,                0.78868,                0.95329,             5.6926e-05,             5.6926e-05,             5.6926e-05
                     83,                 0.5027,                  1.037,                  1.026,                0.78765,                0.73816,                  0.819,                0.75116,                0.42213,                0.78995,                0.95815,             5.5579e-05,             5.5579e-05,             5.5579e-05
                     84,                 0.5067,                 1.0411,                 1.0321,                0.74627,                0.74834,                0.81381,                0.74149,                0.44246,                0.80472,                0.97577,             5.4236e-05,             5.4236e-05,             5.4236e-05
                     85,                0.49548,                 1.0348,                 1.0219,                0.74812,                0.75056,                0.80921,                0.74007,                0.43511,                0.82056,                0.96153,             5.2897e-05,             5.2897e-05,             5.2897e-05
                     86,                0.49568,                  1.041,                 1.0243,                0.74411,                0.77115,                0.81249,                0.74316,                0.43898,                0.80956,                0.98014,             5.1564e-05,             5.1564e-05,             5.1564e-05
                     87,                0.51571,                  1.043,                   1.03,                0.78415,                0.76753,                0.82694,                0.75646,                0.43385,                0.77352,                 0.9548,             5.0237e-05,             5.0237e-05,             5.0237e-05
                     88,                0.49043,                0.98883,                 1.0199,                0.77488,                0.76195,                0.82742,                0.75909,                0.42643,                0.78472,                0.96907,             4.8916e-05,             4.8916e-05,             4.8916e-05
                     89,                0.49252,                0.96946,                 1.0166,                0.75037,                0.77756,                0.82801,                  0.761,                0.42298,                0.77653,                0.95332,             4.7603e-05,             4.7603e-05,             4.7603e-05
                     90,                0.48886,                0.97415,                 1.0224,                0.80092,                0.75912,                0.83256,                0.75974,                0.43727,                0.77673,                0.97041,             4.6297e-05,             4.6297e-05,             4.6297e-05
                     91,                0.50255,                0.99664,                 1.0217,                0.74346,                0.78669,                0.82466,                0.75883,                0.42215,                0.77299,                0.96581,             4.4999e-05,             4.4999e-05,             4.4999e-05
                     92,                0.49975,                0.99097,                 1.0248,                0.76257,                0.78297,                0.83192,                0.76242,                0.43574,                0.76484,                0.96963,              4.371e-05,              4.371e-05,              4.371e-05
                     93,                0.48911,                 1.0002,                 1.0215,                0.76338,                0.78235,                0.83097,                0.76335,                 0.4311,                0.76991,                0.96111,              4.243e-05,              4.243e-05,              4.243e-05
                     94,                0.49202,                0.97129,                  1.025,                0.78413,                0.76342,                0.83138,                0.76487,                 0.4308,                0.75945,                0.96162,             4.1161e-05,             4.1161e-05,             4.1161e-05
                     95,                0.48484,                 0.9622,                 1.0151,                  0.773,                0.77186,                 0.8346,                  0.773,                0.40896,                0.75509,                0.95851,             3.9902e-05,             3.9902e-05,             3.9902e-05
                     96,                0.48887,                0.94758,                 1.0151,                0.79653,                0.78758,                0.84342,                0.77654,                 0.4221,                0.74772,                0.96028,             3.8654e-05,             3.8654e-05,             3.8654e-05
                     97,                0.48118,                0.95996,                 1.0122,                0.78671,                0.77124,                0.83887,                0.76772,                0.43458,                0.76235,                0.96681,             3.7417e-05,             3.7417e-05,             3.7417e-05
                     98,                0.47802,                0.93905,                 1.0102,                0.79965,                0.76994,                0.84092,                0.76891,                 0.4283,                0.74125,                0.96134,             3.6193e-05,             3.6193e-05,             3.6193e-05
                     99,                0.48625,                0.94011,                 1.0233,                0.78701,                0.77591,                 0.8421,                0.77079,                0.43352,                0.73698,                0.96271,             3.4981e-05,             3.4981e-05,             3.4981e-05
                    100,                0.48532,                0.94036,                 1.0221,                0.76842,                0.79131,                0.83997,                0.77267,                0.41928,                0.75034,                0.96391,             3.3782e-05,             3.3782e-05,             3.3782e-05
                    101,                0.47747,                 0.9095,                 1.0132,                0.76947,                0.81041,                0.84467,                0.77527,                0.41787,                0.72841,                0.96002,             3.2597e-05,             3.2597e-05,             3.2597e-05
                    102,                0.46866,                0.91217,                 1.0057,                0.79493,                0.79131,                0.84431,                0.77836,                0.41703,                0.73308,                0.94876,             3.1427e-05,             3.1427e-05,             3.1427e-05
                    103,                0.47815,                0.93775,                 1.0067,                0.82972,                0.77059,                 0.8492,                0.78208,                0.41856,                0.72683,                 0.9644,             3.0271e-05,             3.0271e-05,             3.0271e-05
                    104,                0.48011,                0.91585,                 1.0112,                0.80022,                 0.7791,                0.84856,                0.77936,                0.42838,                0.72918,                0.96967,             2.9131e-05,             2.9131e-05,             2.9131e-05
                    105,                 0.4755,                0.90881,                 1.0141,                0.79975,                0.78771,                0.85097,                0.77949,                0.43333,                0.72141,                0.97255,             2.8006e-05,             2.8006e-05,             2.8006e-05
                    106,                0.46616,                0.92404,                 1.0045,                  0.774,                0.81238,                0.85276,                0.78159,                0.42706,                0.71734,                0.95817,             2.6897e-05,             2.6897e-05,             2.6897e-05
                    107,                0.46341,                0.90277,                 1.0004,                0.80399,                0.77827,                 0.8512,                 0.7856,                0.40854,                0.72276,                0.95494,             2.5805e-05,             2.5805e-05,             2.5805e-05
                    108,                0.46832,                0.88142,                 1.0093,                0.83483,                0.76232,                0.85058,                0.78373,                0.41162,                0.72938,                0.95665,             2.4731e-05,             2.4731e-05,             2.4731e-05
                    109,                0.46573,                0.89172,                 1.0019,                0.81853,                0.77435,                0.85077,                0.78204,                0.41194,                0.71133,                0.95248,             2.3674e-05,             2.3674e-05,             2.3674e-05
                    110,                0.46522,                0.87347,                 1.0048,                0.80314,                0.79147,                0.85042,                0.78172,                0.41395,                0.71902,                0.96373,             2.2635e-05,             2.2635e-05,             2.2635e-05
                    111,                0.47828,                0.90716,                 1.0161,                0.80407,                0.78168,                 0.8473,                0.77794,                0.41877,                0.71528,                0.96086,             2.1615e-05,             2.1615e-05,             2.1615e-05
                    112,                 0.4676,                 0.8819,                 1.0102,                0.81467,                0.77889,                0.85203,                0.78308,                0.42201,                 0.7105,                0.95947,             2.0614e-05,             2.0614e-05,             2.0614e-05
                    113,                0.46673,                0.87888,                 1.0097,                0.81135,                0.78676,                0.85299,                0.79078,                0.39976,                0.70047,                0.94735,             1.9632e-05,             1.9632e-05,             1.9632e-05
                    114,                0.46263,                0.88222,                 1.0068,                0.80565,                0.78964,                0.85377,                0.78889,                0.40553,                 0.7031,                 0.9523,             1.8671e-05,             1.8671e-05,             1.8671e-05
                    115,                0.46389,                0.89011,                 1.0078,                0.80655,                0.77827,                0.85009,                0.78083,                0.42368,                0.71019,                 0.9634,             1.7729e-05,             1.7729e-05,             1.7729e-05
                    116,                0.46588,                0.88717,                 1.0069,                0.79157,                0.79443,                0.85443,                0.78613,                0.41284,                 0.7008,                0.95837,             1.6809e-05,             1.6809e-05,             1.6809e-05
                    117,                0.45411,                  0.869,                0.99761,                0.80794,                0.77647,                0.85106,                0.77842,                0.43324,                0.71356,                0.96673,              1.591e-05,              1.591e-05,              1.591e-05
                    118,                0.46019,                0.86341,                0.99734,                 0.8119,                 0.7756,                0.85295,                0.78611,                0.41326,                0.70256,                0.96252,             1.5032e-05,             1.5032e-05,             1.5032e-05
                    119,                0.45925,                0.85843,                 1.0012,                0.81126,                0.78304,                0.85632,                0.78445,                0.43054,                0.70481,                0.96688,             1.4176e-05,             1.4176e-05,             1.4176e-05
                    120,                0.45718,                0.86045,                 1.0026,                0.82239,                0.77915,                0.85456,                0.78969,                0.40674,                0.69838,                0.94699,             1.3342e-05,             1.3342e-05,             1.3342e-05
                    121,                0.45352,                 0.8467,                0.99539,                0.79316,                0.79944,                0.85535,                 0.7901,                0.40285,                 0.7023,                0.94987,             1.2531e-05,             1.2531e-05,             1.2531e-05
                    122,                0.45299,                 0.8388,                 1.0017,                0.79945,                0.77868,                0.85137,                0.78698,                 0.4069,                 0.7161,                 0.9539,             1.1744e-05,             1.1744e-05,             1.1744e-05
                    123,                0.46393,                0.84576,                0.99986,                0.79784,                0.79516,                0.85544,                  0.787,                0.41637,                0.70047,                0.95458,             1.0979e-05,             1.0979e-05,             1.0979e-05
                    124,                0.45816,                0.84475,                 0.9987,                0.80644,                0.79286,                0.85652,                0.78974,                0.41029,                0.69805,                0.95565,             1.0239e-05,             1.0239e-05,             1.0239e-05
                    125,                0.45436,                0.84843,                 1.0023,                0.80986,                0.78821,                0.85447,                0.78823,                0.40955,                0.70028,                0.95238,             9.5219e-06,             9.5219e-06,             9.5219e-06
                    126,                0.46306,                0.85591,                 1.0055,                 0.8304,                0.76984,                0.85584,                0.78942,                0.41448,                 0.7004,                0.95543,             8.8296e-06,             8.8296e-06,             8.8296e-06
                    127,                0.45994,                0.86025,                 1.0059,                0.80958,                 0.7859,                 0.8559,                0.78783,                 0.4102,                0.70224,                 0.9519,              8.162e-06,              8.162e-06,              8.162e-06
                    128,                 0.4541,                0.84885,                0.99944,                0.80809,                0.78064,                0.85327,                0.78766,                0.40906,                0.70891,                0.95327,             7.5194e-06,             7.5194e-06,             7.5194e-06
                    129,                0.45925,                0.84563,                  1.003,                0.82513,                0.78354,                0.85569,                0.78969,                0.40912,                0.70403,                0.94919,              6.902e-06,              6.902e-06,              6.902e-06
                    130,                0.45633,                0.82299,                 1.0061,                0.80755,                0.80033,                 0.8566,                0.78956,                0.41023,                0.69784,                0.95149,             6.3101e-06,             6.3101e-06,             6.3101e-06
                    131,                0.44672,                0.83742,                0.99295,                0.81983,                0.78705,                0.85708,                 0.7907,                0.41013,                0.69924,                0.95324,             5.7439e-06,             5.7439e-06,             5.7439e-06
                    132,                0.43928,                0.81336,                0.99018,                0.83987,                0.77534,                0.85606,                0.79154,                0.40117,                0.69952,                0.95095,             5.2038e-06,             5.2038e-06,             5.2038e-06
                    133,                0.44353,                0.82587,                0.99412,                0.80691,                0.79131,                0.85709,                0.79015,                0.40688,                 0.6959,                0.95055,               4.69e-06,               4.69e-06,               4.69e-06
                    134,                0.44464,                0.81999,                0.98427,                0.81923,                0.78619,                0.85702,                0.79064,                0.40422,                0.69531,                0.94768,             4.2026e-06,             4.2026e-06,             4.2026e-06
