                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                0.74698,                 1.1529,                 1.0731,                 0.5269,                0.39159,                0.42999,                0.34663,                0.79292,                 1.8111,                 1.1067,              0.0001939,              0.0001939,              0.0001939
                     36,                0.74662,                 1.1665,                 1.0761,                0.47685,                0.42487,                0.43843,                0.35225,                0.80437,                 1.7876,                 1.1275,             0.00019225,             0.00019225,             0.00019225
                     37,                0.74312,                 1.1274,                 1.0694,                0.46342,                0.44918,                0.44786,                 0.3664,                0.78812,                 1.7549,                 1.1034,              0.0001906,              0.0001906,              0.0001906
                     38,                0.73412,                 1.0844,                 1.0595,                0.43901,                0.44258,                0.42574,                0.34881,                0.78169,                 1.8086,                 1.1089,             0.00018895,             0.00018895,             0.00018895
                     39,                0.72731,                 1.0713,                 1.0599,                0.46491,                0.42668,                0.43162,                0.34628,                0.82076,                 1.8082,                 1.1369,              0.0001873,              0.0001873,              0.0001873
                     40,                0.73389,                 1.0582,                 1.0673,                0.46523,                0.43736,                0.42984,                0.34542,                0.81291,                  1.867,                 1.1357,             0.00018565,             0.00018565,             0.00018565
                     41,                0.71032,                 1.0448,                 1.0568,                0.44926,                0.43241,                 0.4256,                 0.3444,                0.81023,                 1.9046,                 1.1378,               0.000184,               0.000184,               0.000184
                     42,                0.71889,                 1.0306,                 1.0632,                0.49284,                0.42537,                0.44249,                0.36296,                0.80621,                 1.8045,                 1.1369,             0.00018235,             0.00018235,             0.00018235
                     43,                0.70715,                  1.001,                 1.0552,                0.48299,                0.43567,                0.43925,                0.35898,                 0.7843,                 1.8265,                 1.1227,              0.0001807,              0.0001807,              0.0001807
                     44,                0.69663,                0.96588,                 1.0471,                0.52441,                0.43126,                0.45115,                0.36794,                0.80561,                 1.8146,                 1.1323,             0.00017905,             0.00017905,             0.00017905
                     45,                0.68604,                0.94223,                  1.036,                0.50964,                0.43403,                0.46031,                0.37446,                0.79616,                 1.8063,                  1.132,              0.0001774,              0.0001774,              0.0001774
                     46,                0.68704,                0.94742,                 1.0435,                0.52156,                0.39785,                0.44598,                0.36296,                0.78883,                 1.8274,                 1.1176,             0.00017575,             0.00017575,             0.00017575
                     47,                0.68867,                0.92128,                 1.0386,                0.53112,                 0.4104,                0.45953,                0.37847,                0.79122,                 1.7467,                 1.1358,              0.0001741,              0.0001741,              0.0001741
                     48,                0.68967,                0.91595,                 1.0347,                0.50388,                0.45514,                0.47167,                0.38619,                0.78666,                 1.7724,                 1.1268,             0.00017245,             0.00017245,             0.00017245
                     49,                0.66871,                0.89209,                 1.0326,                0.46545,                0.46917,                0.45512,                0.37308,                0.78904,                 1.8124,                 1.1212,              0.0001708,              0.0001708,              0.0001708
                     50,                0.68418,                0.91314,                 1.0429,                0.55244,                0.42605,                0.46108,                0.37696,                0.78833,                 1.7554,                 1.1269,             0.00016915,             0.00016915,             0.00016915
                     51,                0.66955,                0.87438,                 1.0305,                0.51447,                0.44236,                0.47422,                0.39205,                0.77564,                  1.759,                   1.11,              0.0001675,              0.0001675,              0.0001675
                     52,                0.66863,                0.84778,                 1.0269,                0.54455,                0.40226,                0.44731,                0.36322,                0.79964,                 1.8535,                 1.1244,             0.00016585,             0.00016585,             0.00016585
                     53,                0.66513,                0.82724,                  1.024,                0.51194,                0.44236,                0.47126,                0.39078,                0.77244,                 1.7745,                 1.1063,              0.0001642,              0.0001642,              0.0001642
                     54,                0.65867,                0.81656,                 1.0221,                0.49093,                0.46483,                0.46929,                0.38635,                0.79399,                 1.8124,                 1.1305,             0.00016255,             0.00016255,             0.00016255
                     55,                0.65999,                0.82245,                 1.0224,                0.52423,                0.46114,                 0.4799,                0.39503,                0.79913,                 1.7856,                 1.1277,              0.0001609,              0.0001609,              0.0001609
                     56,                 0.6556,                0.81782,                 1.0192,                0.50881,                0.47154,                0.47517,                0.38333,                0.78598,                 1.7868,                 1.1152,             0.00015925,             0.00015925,             0.00015925
                     57,                0.65323,                0.78408,                 1.0153,                0.51046,                0.47323,                0.47711,                0.38951,                0.77563,                 1.7856,                 1.1097,              0.0001576,              0.0001576,              0.0001576
                     58,                0.64533,                 0.8053,                 1.0148,                0.51802,                0.42698,                0.45948,                0.37952,                 0.7783,                 1.8033,                  1.115,             0.00015595,             0.00015595,             0.00015595
                     59,                0.63683,                 0.7825,                 1.0107,                 0.5536,                0.44643,                0.48262,                0.39218,                0.79235,                  1.771,                 1.1277,              0.0001543,              0.0001543,              0.0001543
                     60,                0.63537,                0.76921,                 1.0056,                0.50999,                0.46244,                0.47811,                0.39252,                0.78915,                 1.7738,                 1.1359,             0.00015265,             0.00015265,             0.00015265
                     61,                0.62487,                0.76638,                 1.0056,                0.52644,                0.45719,                 0.4723,                0.39133,                0.76527,                 1.7639,                 1.1126,               0.000151,               0.000151,               0.000151
                     62,                0.61725,                0.74294,                 1.0018,                0.53274,                 0.4604,                0.49162,                0.40419,                0.80339,                 1.7446,                 1.1375,             0.00014935,             0.00014935,             0.00014935
                     63,                0.62561,                0.74305,                0.99866,                0.56459,                0.42463,                 0.4665,                0.38474,                0.78747,                 1.7986,                 1.1247,              0.0001477,              0.0001477,              0.0001477
                     64,                0.61708,                0.73398,                0.99888,                0.57323,                0.43371,                0.49053,                0.40549,                0.77579,                 1.7238,                 1.1165,             0.00014605,             0.00014605,             0.00014605
                     65,                0.61313,                0.72516,                0.99957,                0.54748,                0.47106,                0.50254,                0.41516,                0.77555,                 1.7165,                 1.1142,              0.0001444,              0.0001444,              0.0001444
                     66,                0.62074,                0.73541,                 1.0024,                0.54015,                0.46767,                0.48533,                  0.401,                0.78264,                 1.7481,                 1.1244,             0.00014275,             0.00014275,             0.00014275
                     67,                0.60268,                0.70469,                0.99351,                0.55748,                0.44282,                0.48528,                0.39702,                0.79203,                 1.7662,                 1.1353,              0.0001411,              0.0001411,              0.0001411
                     68,                0.60831,                0.70453,                0.99671,                0.54772,                0.45194,                0.48692,                0.40089,                0.79779,                 1.7433,                  1.135,             0.00013945,             0.00013945,             0.00013945
                     69,                0.60196,                0.70333,                0.98843,                 0.5634,                0.43278,                 0.4795,                0.39682,                 0.7874,                 1.7751,                 1.1266,              0.0001378,              0.0001378,              0.0001378
                     70,                 0.6098,                0.70663,                0.99575,                0.54571,                0.44742,                0.47942,                0.39883,                0.76907,                 1.7763,                 1.1086,             0.00013615,             0.00013615,             0.00013615
                     71,                 0.5881,                0.67145,                0.97999,                0.54918,                0.46568,                 0.4785,                0.39489,                0.76533,                 1.6902,                 1.1149,              0.0001345,              0.0001345,              0.0001345
                     72,                0.58906,                0.68479,                0.98507,                0.59354,                  0.448,                0.48745,                0.39881,                0.78926,                 1.7565,                 1.1312,             0.00013285,             0.00013285,             0.00013285
                     73,                0.59496,                 0.6683,                0.98266,                0.58181,                0.47521,                0.50086,                0.41558,                 0.7722,                 1.7184,                 1.1174,              0.0001312,              0.0001312,              0.0001312
                     74,                0.58686,                0.65791,                0.98188,                0.52979,                0.46143,                0.48022,                0.39166,                0.79202,                 1.8089,                 1.1272,             0.00012955,             0.00012955,             0.00012955
                     75,                0.58652,                0.66684,                 0.9834,                  0.569,                0.46546,                0.48915,                0.40303,                 0.7721,                 1.7789,                 1.1172,              0.0001279,              0.0001279,              0.0001279
                     76,                0.58193,                0.65214,                0.97854,                0.51392,                0.47262,                0.47701,                0.38986,                0.78684,                 1.7863,                 1.1285,             0.00012625,             0.00012625,             0.00012625
                     77,                0.58546,                0.64519,                0.97736,                0.58959,                0.44799,                0.49024,                0.40354,                0.77631,                 1.7467,                 1.1318,              0.0001246,              0.0001246,              0.0001246
                     78,                0.57058,                0.64652,                0.97785,                0.59532,                0.43963,                0.48868,                0.40658,                0.77306,                 1.7309,                 1.1144,             0.00012295,             0.00012295,             0.00012295
                     79,                0.56875,                0.63475,                0.97419,                0.54542,                0.46476,                0.48123,                 0.3991,                0.77013,                 1.7604,                  1.127,              0.0001213,              0.0001213,              0.0001213
                     80,                0.57009,                0.63844,                0.97148,                0.53954,                0.48538,                0.50015,                 0.4167,                0.76528,                  1.703,                 1.1162,             0.00011965,             0.00011965,             0.00011965
                     81,                0.56779,                0.62343,                0.97131,                0.55816,                 0.4718,                0.50868,                0.42354,                0.75886,                 1.6642,                 1.1076,               0.000118,               0.000118,               0.000118
                     82,                0.55965,                0.61812,                0.96601,                0.52252,                0.49011,                0.50382,                 0.4191,                0.77198,                 1.7144,                 1.1206,             0.00011635,             0.00011635,             0.00011635
                     83,                0.55315,                0.60849,                0.97003,                0.53787,                0.48938,                0.50238,                 0.4177,                0.78507,                  1.706,                 1.1281,              0.0001147,              0.0001147,              0.0001147
                     84,                0.54715,                0.60207,                0.96488,                0.59582,                0.45162,                0.50232,                0.41485,                0.78781,                  1.696,                 1.1333,             0.00011305,             0.00011305,             0.00011305
                     85,                0.55078,                0.59998,                0.96598,                0.59701,                0.45284,                0.50152,                0.41776,                0.77053,                 1.6993,                 1.1179,              0.0001114,              0.0001114,              0.0001114
                     86,                0.55221,                0.59684,                0.96421,                0.58524,                0.48168,                0.52099,                0.43186,                0.76835,                 1.6584,                 1.1267,             0.00010975,             0.00010975,             0.00010975
                     87,                0.55201,                0.58976,                 0.9669,                0.62758,                0.43931,                0.51226,                0.42847,                0.77121,                 1.7026,                 1.1205,              0.0001081,              0.0001081,              0.0001081
                     88,                0.54648,                0.58981,                0.96558,                0.58852,                0.46412,                 0.5089,                0.42346,                0.77265,                 1.7097,                 1.1307,             0.00010645,             0.00010645,             0.00010645
                     89,                0.54492,                0.58113,                 0.9609,                0.59117,                 0.4772,                0.51971,                0.42889,                0.76791,                 1.6792,                 1.1187,              0.0001048,              0.0001048,              0.0001048
                     90,                0.54364,                0.57616,                0.96451,                0.57909,                0.48909,                0.51437,                0.42045,                 0.7779,                 1.6945,                  1.128,             0.00010315,             0.00010315,             0.00010315
                     91,                0.54192,                0.57205,                0.95697,                0.60219,                0.46396,                 0.5165,                0.42632,                0.77406,                 1.7038,                 1.1176,              0.0001015,              0.0001015,              0.0001015
                     92,                0.53558,                0.57517,                0.95742,                0.58861,                0.45782,                 0.5091,                0.42293,                0.76903,                 1.7169,                 1.1218,              9.985e-05,              9.985e-05,              9.985e-05
                     93,                0.53529,                0.56701,                0.95609,                0.57514,                0.48535,                0.51534,                0.42617,                0.77162,                 1.6924,                 1.1329,               9.82e-05,               9.82e-05,               9.82e-05
                     94,                0.52366,                0.55144,                0.95105,                0.60516,                0.46013,                 0.5128,                0.42386,                0.77452,                 1.7147,                 1.1232,              9.655e-05,              9.655e-05,              9.655e-05
                     95,                0.52503,                0.54508,                0.95815,                0.57691,                0.49572,                0.52017,                0.43163,                0.76392,                 1.6805,                 1.1115,               9.49e-05,               9.49e-05,               9.49e-05
                     96,                0.52006,                0.55374,                 0.9508,                 0.5415,                0.49982,                0.51737,                0.42714,                0.77672,                 1.6947,                 1.1315,              9.325e-05,              9.325e-05,              9.325e-05
                     97,                0.51734,                0.54109,                0.95124,                0.59936,                0.47357,                0.52156,                0.43189,                0.76601,                 1.6733,                 1.1195,               9.16e-05,               9.16e-05,               9.16e-05
                     98,                0.52548,                0.55073,                0.95003,                0.61077,                0.45048,                0.51363,                0.42612,                0.76061,                 1.7029,                 1.1171,              8.995e-05,              8.995e-05,              8.995e-05
                     99,                0.50839,                0.52458,                0.94372,                0.61273,                0.47099,                0.50989,                0.42549,                 0.7648,                 1.7047,                 1.1131,               8.83e-05,               8.83e-05,               8.83e-05
                    100,                0.50467,                0.53393,                0.94188,                0.60006,                0.45538,                0.50475,                0.42273,                0.76754,                 1.7135,                 1.1232,              8.665e-05,              8.665e-05,              8.665e-05
                    101,                0.49926,                0.51339,                0.93841,                0.56137,                0.47692,                0.50344,                0.42163,                0.75734,                 1.7208,                 1.1139,                8.5e-05,                8.5e-05,                8.5e-05
                    102,                0.50933,                0.52223,                0.94325,                0.58115,                0.46546,                0.50399,                0.41999,                0.76636,                 1.7595,                  1.114,              8.335e-05,              8.335e-05,              8.335e-05
                    103,                0.49775,                0.51493,                0.94217,                0.55934,                   0.46,                0.49982,                0.41836,                0.75693,                 1.7595,                 1.1014,               8.17e-05,               8.17e-05,               8.17e-05
                    104,                0.49916,                 0.5024,                0.93572,                0.57301,                0.46566,                 0.4966,                0.41203,                0.77633,                 1.7628,                 1.1224,              8.005e-05,              8.005e-05,              8.005e-05
                    105,                0.49764,                 0.5142,                0.94258,                0.60798,                0.45745,                0.50799,                0.42297,                0.77025,                 1.7163,                 1.1223,               7.84e-05,               7.84e-05,               7.84e-05
                    106,                0.50147,                0.51292,                0.94028,                0.55835,                0.46844,                  0.509,                0.42063,                0.77988,                 1.7338,                 1.1286,              7.675e-05,              7.675e-05,              7.675e-05
                    107,                0.49386,                0.51713,                0.94187,                0.57607,                0.47984,                 0.5141,                0.42762,                0.77025,                 1.7084,                 1.1204,               7.51e-05,               7.51e-05,               7.51e-05
                    108,                0.49204,                0.51126,                 0.9419,                 0.5836,                0.47395,                0.51146,                0.42706,                0.76799,                 1.7322,                  1.123,              7.345e-05,              7.345e-05,              7.345e-05
                    109,                0.48455,                0.49041,                0.93441,                0.62408,                0.45284,                0.51214,                0.42327,                0.76709,                 1.7178,                 1.1234,               7.18e-05,               7.18e-05,               7.18e-05
                    110,                0.48502,                0.48603,                0.93351,                0.57736,                0.46949,                0.51722,                0.43043,                0.74521,                 1.7061,                 1.1073,              7.015e-05,              7.015e-05,              7.015e-05
                    111,                0.48046,                0.49898,                 0.9376,                0.55752,                0.48377,                0.51291,                0.42587,                0.76047,                 1.7092,                 1.1212,               6.85e-05,               6.85e-05,               6.85e-05
                    112,                 0.4839,                 0.4944,                0.93856,                0.61805,                0.44318,                0.51407,                0.42688,                0.76502,                 1.7129,                 1.1186,              6.685e-05,              6.685e-05,              6.685e-05
                    113,                0.48063,                0.47875,                0.92933,                0.56403,                 0.4872,                0.51574,                0.43093,                0.75404,                 1.7064,                 1.1139,               6.52e-05,               6.52e-05,               6.52e-05
                    114,                0.47774,                0.47834,                0.93172,                0.55232,                0.49458,                0.52011,                0.43511,                 0.7546,                  1.701,                 1.1061,              6.355e-05,              6.355e-05,              6.355e-05
                    115,                0.46898,                0.46399,                0.93004,                0.61681,                0.46796,                0.52175,                0.43504,                0.75729,                 1.7065,                 1.1094,               6.19e-05,               6.19e-05,               6.19e-05
                    116,                0.46555,                0.45789,                 0.9281,                0.58244,                0.48493,                0.51666,                0.43084,                0.74988,                 1.7262,                 1.0998,              6.025e-05,              6.025e-05,              6.025e-05
                    117,                0.46253,                0.46199,                0.93145,                0.54208,                0.49754,                0.51191,                0.42924,                0.75333,                 1.7244,                 1.1042,               5.86e-05,               5.86e-05,               5.86e-05
                    118,                0.46154,                0.46262,                 0.9275,                0.54029,                0.50419,                0.51415,                0.43175,                0.75055,                 1.6972,                 1.1003,              5.695e-05,              5.695e-05,              5.695e-05
                    119,                0.46373,                0.45854,                0.92543,                0.58461,                 0.4511,                0.50928,                0.42701,                0.76055,                 1.7085,                 1.1057,               5.53e-05,               5.53e-05,               5.53e-05
                    120,                0.46495,                0.46019,                0.92527,                0.53098,                 0.4957,                0.51514,                0.43106,                0.76701,                 1.7172,                 1.1143,              5.365e-05,              5.365e-05,              5.365e-05
                    121,                0.45589,                0.45953,                0.92175,                0.56893,                0.46891,                0.51176,                0.42974,                0.76077,                 1.7165,                 1.1073,                5.2e-05,                5.2e-05,                5.2e-05
                    122,                0.46013,                0.45235,                 0.9234,                0.57118,                0.48296,                0.51618,                0.43425,                0.76556,                 1.7199,                 1.1094,              5.035e-05,              5.035e-05,              5.035e-05
                    123,                0.45294,                0.44388,                0.92037,                 0.5791,                0.48376,                0.51708,                0.43429,                0.76237,                 1.7101,                 1.1094,               4.87e-05,               4.87e-05,               4.87e-05
                    124,                0.45591,                0.44751,                  0.919,                0.58749,                0.48069,                0.51484,                 0.4292,                0.76068,                 1.7168,                 1.1128,              4.705e-05,              4.705e-05,              4.705e-05
                    125,                0.44055,                0.43039,                0.91455,                0.61233,                0.46475,                0.51534,                 0.4315,                0.75798,                 1.7107,                 1.1063,               4.54e-05,               4.54e-05,               4.54e-05
                    126,                0.44994,                 0.4454,                0.91815,                0.59605,                0.47603,                0.51711,                0.43173,                0.75934,                 1.7184,                 1.1038,              4.375e-05,              4.375e-05,              4.375e-05
                    127,                  0.447,                0.42878,                0.91663,                0.55608,                0.50602,                0.52051,                0.43569,                0.76139,                 1.7075,                 1.1068,               4.21e-05,               4.21e-05,               4.21e-05
                    128,                0.44558,                 0.4307,                0.91966,                0.59441,                0.48014,                0.51988,                0.43366,                 0.7628,                 1.7121,                 1.1077,              4.045e-05,              4.045e-05,              4.045e-05
                    129,                0.44041,                0.42306,                0.91676,                0.55052,                0.50386,                0.52269,                 0.4383,                 0.7616,                 1.7246,                  1.105,               3.88e-05,               3.88e-05,               3.88e-05
                    130,                  0.441,                0.43205,                0.91786,                0.60047,                0.47225,                0.52106,                0.43512,                0.76553,                 1.7223,                 1.1119,              3.715e-05,              3.715e-05,              3.715e-05
                    131,                0.44076,                0.42248,                0.91457,                0.57504,                0.49463,                0.52191,                0.43602,                0.76015,                 1.7099,                 1.1071,               3.55e-05,               3.55e-05,               3.55e-05
                    132,                0.43048,                0.42331,                0.90935,                0.54587,                0.51229,                 0.5193,                0.43497,                 0.7573,                 1.7165,                 1.1087,              3.385e-05,              3.385e-05,              3.385e-05
                    133,                0.43804,                0.41964,                0.91385,                0.57041,                0.49851,                0.51946,                0.43248,                0.75517,                 1.6996,                  1.109,               3.22e-05,               3.22e-05,               3.22e-05
                    134,                0.43025,                0.41649,                0.91295,                0.54973,                0.50729,                0.51855,                0.43209,                0.75197,                 1.7003,                 1.1064,              3.055e-05,              3.055e-05,              3.055e-05
                    135,                0.42979,                0.41348,                0.91042,                0.55681,                 0.4971,                0.52234,                0.43529,                0.75756,                  1.692,                 1.1139,               2.89e-05,               2.89e-05,               2.89e-05
                    136,                0.43348,                0.42058,                0.91591,                0.58473,                0.47995,                0.52513,                0.43958,                 0.7594,                 1.6897,                 1.1156,              2.725e-05,              2.725e-05,              2.725e-05
                    137,                0.42451,                0.39874,                0.90953,                0.54758,                0.51488,                0.52852,                0.44201,                0.76111,                 1.6814,                 1.1144,               2.56e-05,               2.56e-05,               2.56e-05
                    138,                0.42577,                0.40491,                0.90927,                0.55599,                0.51387,                 0.5282,                0.44013,                0.76547,                 1.6843,                 1.1182,              2.395e-05,              2.395e-05,              2.395e-05
                    139,                0.42274,                0.40985,                0.90968,                0.59617,                 0.4833,                0.52636,                0.43853,                0.76703,                 1.6844,                 1.1201,               2.23e-05,               2.23e-05,               2.23e-05
                    140,                0.42465,                0.41143,                0.90952,                0.56791,                0.50163,                0.52454,                 0.4364,                0.76606,                 1.6928,                 1.1178,              2.065e-05,              2.065e-05,              2.065e-05
                    141,                0.33225,                0.22579,                0.83498,                0.57508,                 0.4821,                0.51611,                0.42966,                0.76966,                 1.7213,                 1.1245,                1.9e-05,                1.9e-05,                1.9e-05
                    142,                0.32481,                0.21775,                0.82589,                0.56276,                0.47835,                0.51081,                0.42739,                0.76768,                  1.744,                 1.1249,              1.735e-05,              1.735e-05,              1.735e-05
                    143,                 0.3185,                0.21061,                 0.8258,                0.59093,                0.46191,                0.51039,                0.42678,                0.76883,                 1.7624,                 1.1255,               1.57e-05,               1.57e-05,               1.57e-05
                    144,                0.31814,                0.20998,                0.82401,                0.60694,                0.45282,                0.51276,                0.42684,                0.77055,                 1.7702,                 1.1254,              1.405e-05,              1.405e-05,              1.405e-05
                    145,                0.31216,                0.20816,                0.82029,                0.60096,                0.45535,                0.51513,                0.42919,                0.77058,                 1.7595,                 1.1243,               1.24e-05,               1.24e-05,               1.24e-05
                    146,                0.31022,                0.20728,                0.82225,                0.58513,                0.46476,                0.51536,                 0.4286,                 0.7706,                 1.7529,                 1.1253,              1.075e-05,              1.075e-05,              1.075e-05
                    147,                0.30893,                0.20468,                0.82264,                0.58253,                 0.4689,                0.51646,                0.43048,                0.76948,                 1.7534,                 1.1262,                9.1e-06,                9.1e-06,                9.1e-06
                    148,                0.30672,                0.20514,                0.82209,                0.62833,                  0.444,                0.51913,                0.43289,                0.76668,                 1.7539,                 1.1227,               7.45e-06,               7.45e-06,               7.45e-06
                    149,                0.30719,                0.20252,                0.81927,                0.58244,                0.47125,                0.51939,                0.43234,                0.76655,                 1.7527,                 1.1242,                5.8e-06,                5.8e-06,                5.8e-06
                    150,                0.30699,                0.20337,                0.82288,                0.60954,                0.45223,                0.51798,                0.43108,                0.76873,                 1.7546,                 1.1264,               4.15e-06,               4.15e-06,               4.15e-06
