                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     19,                 1.8286,                 3.5899,                 1.7348,                  2e-05,                0.00238,                  1e-05,                      0,                 3.8621,                 4.9309,                 3.4725,             7.3346e-05,             7.3346e-05,             7.3346e-05
                     20,                 1.8362,                 3.4817,                 1.7779,                  2e-05,                 0.0025,                  1e-05,                      0,                  3.858,                  4.934,                 3.4735,             7.6327e-05,             7.6327e-05,             7.6327e-05
                     21,                 1.7919,                 3.3477,                 1.7215,                  2e-05,                 0.0025,                  1e-05,                  1e-05,                 3.8532,                 4.9364,                 3.4739,             7.9214e-05,             7.9214e-05,             7.9214e-05
                     22,                 1.8267,                 3.3731,                 1.7519,                  2e-05,                0.00283,                  2e-05,                  1e-05,                 3.8444,                 4.9376,                 3.4714,             8.2006e-05,             8.2006e-05,             8.2006e-05
                     23,                 1.7476,                 3.2505,                 1.6985,                  2e-05,                0.00288,                  2e-05,                  1e-05,                  3.831,                 4.9384,                 3.4674,             8.4704e-05,             8.4704e-05,             8.4704e-05
                     24,                 1.8292,                  3.253,                 1.7218,                  2e-05,                0.00316,                  2e-05,                  1e-05,                 3.8135,                 4.9328,                 3.4609,             8.7309e-05,             8.7309e-05,             8.7309e-05
                     25,                 1.7534,                 3.1371,                 1.6755,                  2e-05,                0.00322,                  7e-05,                  2e-05,                 3.7889,                 4.9264,                 3.4492,             8.9818e-05,             8.9818e-05,             8.9818e-05
                     26,                 1.6877,                 3.1316,                 1.6753,                  2e-05,                0.00333,                  9e-05,                  3e-05,                 3.7537,                 4.9128,                 3.4337,             8.9547e-05,             8.9547e-05,             8.9547e-05
                     27,                 1.6988,                 3.0562,                 1.6604,                  2e-05,                0.00349,                  7e-05,                  2e-05,                 3.7081,                 4.8896,                 3.4092,             8.8369e-05,             8.8369e-05,             8.8369e-05
                     28,                 1.7274,                 2.9939,                 1.6279,                  3e-05,                0.00394,                0.00011,                  3e-05,                 3.6429,                  4.854,                 3.3665,             8.7191e-05,             8.7191e-05,             8.7191e-05
                     29,                 1.7766,                 2.9985,                 1.6713,                  3e-05,                 0.0046,                0.00013,                  4e-05,                 3.5528,                 4.8065,                 3.3043,             8.6013e-05,             8.6013e-05,             8.6013e-05
                     30,                 1.6988,                 2.8613,                 1.6486,                  4e-05,                0.00549,                0.00028,                  9e-05,                 3.4362,                 4.7321,                 3.2217,             8.4835e-05,             8.4835e-05,             8.4835e-05
                     31,                 1.6557,                 2.8539,                 1.6054,                0.02346,                0.00971,                0.01364,                0.00653,                 3.2894,                 4.6278,                 3.1103,             8.3657e-05,             8.3657e-05,             8.3657e-05
                     32,                 1.6623,                 2.7994,                 1.6073,                 0.0205,                0.01175,                0.01455,                0.00851,                 3.1248,                 4.4939,                 2.9771,             8.2479e-05,             8.2479e-05,             8.2479e-05
                     33,                 1.6412,                 2.7083,                 1.5965,                0.05223,                0.02021,                0.03545,                0.02259,                 2.9233,                 4.3206,                 2.8184,             8.1301e-05,             8.1301e-05,             8.1301e-05
                     34,                 1.6128,                  2.685,                 1.5611,                0.08964,                0.03369,                0.06285,                0.03597,                 2.7173,                 4.1344,                 2.6506,             8.0123e-05,             8.0123e-05,             8.0123e-05
                     35,                 1.5904,                 2.6336,                 1.5739,                0.16639,                0.06428,                0.11983,                0.07457,                 2.5307,                  3.935,                 2.4839,             7.8945e-05,             7.8945e-05,             7.8945e-05
                     36,                 1.6355,                 2.7141,                 1.5837,                0.17098,                0.11055,                 0.1482,                0.09682,                  2.371,                 3.7277,                 2.3405,             7.7766e-05,             7.7766e-05,             7.7766e-05
                     37,                 1.6384,                 2.6791,                 1.5865,                0.22557,                0.19896,                0.22187,                0.13698,                 2.2106,                 3.5191,                 2.2049,             7.6588e-05,             7.6588e-05,             7.6588e-05
                     38,                 1.4956,                 2.5315,                 1.5104,                0.21411,                0.28048,                0.26476,                0.17279,                 2.0429,                 3.2974,                 2.0803,              7.541e-05,              7.541e-05,              7.541e-05
                     39,                 1.5377,                 2.5241,                 1.5389,                0.20574,                0.35513,                0.30136,                0.20621,                 1.8983,                 3.0773,                 1.9671,             7.4232e-05,             7.4232e-05,             7.4232e-05
                     40,                 1.5829,                 2.5089,                 1.5533,                 0.2352,                 0.4259,                0.35709,                0.24179,                 1.7957,                 2.8977,                 1.8752,             7.3054e-05,             7.3054e-05,             7.3054e-05
                     41,                  1.576,                 2.5107,                 1.5356,                0.21978,                0.46108,                0.38159,                0.26929,                 1.6961,                 2.7281,                 1.7864,             7.1876e-05,             7.1876e-05,             7.1876e-05
                     42,                 1.5418,                 2.4145,                 1.5639,                0.21054,                0.50609,                 0.4029,                0.29056,                 1.6441,                 2.6122,                 1.7297,             7.0698e-05,             7.0698e-05,             7.0698e-05
                     43,                  1.547,                 2.4842,                 1.5407,                0.19355,                0.53352,                0.42282,                0.30248,                 1.6193,                 2.5378,                 1.6998,              6.952e-05,              6.952e-05,              6.952e-05
                     44,                 1.5356,                 2.4129,                 1.5182,                0.69806,                0.28963,                0.43598,                0.31217,                 1.5705,                 2.4236,                 1.6552,             6.8342e-05,             6.8342e-05,             6.8342e-05
                     45,                 1.4974,                 2.4106,                 1.5322,                0.67823,                0.31023,                0.45007,                0.32274,                 1.5399,                 2.3577,                 1.6272,             6.7164e-05,             6.7164e-05,             6.7164e-05
                     46,                 1.5496,                 2.3855,                 1.5151,                0.72982,                0.32702,                0.45842,                  0.328,                 1.5106,                 2.2952,                 1.6052,             6.5986e-05,             6.5986e-05,             6.5986e-05
                     47,                 1.4959,                 2.3385,                 1.4946,                0.72657,                 0.3594,                0.46496,                0.33891,                 1.4738,                 2.2091,                 1.5658,             6.4807e-05,             6.4807e-05,             6.4807e-05
                     48,                 1.4997,                 2.2799,                 1.4959,                0.69774,                0.39016,                0.47208,                0.34909,                 1.4424,                 2.1205,                 1.5204,             6.3629e-05,             6.3629e-05,             6.3629e-05
                     49,                 1.4765,                 2.2731,                 1.5034,                0.62961,                0.40915,                0.47543,                0.35064,                 1.4249,                 2.0443,                 1.4925,             6.2451e-05,             6.2451e-05,             6.2451e-05
                     50,                 1.4667,                   2.23,                 1.4678,                0.62825,                0.41476,                0.48307,                0.35489,                 1.4036,                 1.9898,                  1.471,             6.1273e-05,             6.1273e-05,             6.1273e-05
                     51,                 1.4414,                 2.2368,                 1.4419,                0.65722,                0.43276,                0.49663,                0.36575,                 1.3827,                 1.9627,                 1.4557,             6.0095e-05,             6.0095e-05,             6.0095e-05
                     52,                 1.4721,                 2.2069,                 1.4625,                0.69323,                0.42818,                0.50688,                0.37287,                 1.3676,                 1.9386,                 1.4459,             5.8917e-05,             5.8917e-05,             5.8917e-05
                     53,                  1.419,                  2.125,                 1.4656,                0.68135,                 0.4523,                0.51463,                0.38149,                 1.3478,                 1.8947,                 1.4334,             5.7739e-05,             5.7739e-05,             5.7739e-05
                     54,                 1.4718,                 2.2319,                 1.4548,                 0.6598,                0.47274,                0.51858,                0.38756,                  1.322,                 1.8419,                  1.416,             5.6561e-05,             5.6561e-05,             5.6561e-05
                     55,                 1.4607,                 2.1779,                 1.4473,                0.63825,                0.47679,                0.54144,                0.39932,                 1.3037,                 1.8089,                 1.4016,             5.5383e-05,             5.5383e-05,             5.5383e-05
                     56,                 1.4759,                  2.253,                 1.4928,                0.67679,                0.45957,                0.56007,                0.40816,                 1.2909,                 1.7852,                 1.3892,             5.4204e-05,             5.4204e-05,             5.4204e-05
                     57,                 1.4472,                 2.1978,                 1.4434,                0.68434,                0.45751,                0.56262,                0.41098,                 1.2693,                 1.7513,                 1.3739,             5.3026e-05,             5.3026e-05,             5.3026e-05
                     58,                 1.4097,                 2.1189,                 1.4372,                0.68866,                0.46813,                0.56038,                0.41087,                   1.26,                 1.7172,                 1.3648,             5.1848e-05,             5.1848e-05,             5.1848e-05
                     59,                 1.4317,                 2.1469,                 1.4723,                 0.7165,                 0.4751,                0.56936,                0.41878,                 1.2555,                 1.6932,                 1.3587,              5.067e-05,              5.067e-05,              5.067e-05
                     60,                 1.3881,                 2.1315,                 1.4248,                0.70303,                0.48391,                0.58413,                 0.4264,                 1.2553,                 1.6779,                 1.3535,             4.9492e-05,             4.9492e-05,             4.9492e-05
                     61,                 1.4495,                 2.1047,                 1.4496,                0.66479,                0.50721,                0.58561,                 0.4272,                 1.2618,                 1.6707,                 1.3514,             4.8314e-05,             4.8314e-05,             4.8314e-05
                     62,                 1.4009,                 2.1457,                 1.4455,                0.65688,                0.50488,                0.59147,                0.43026,                 1.2689,                 1.6578,                 1.3511,             4.7136e-05,             4.7136e-05,             4.7136e-05
                     63,                 1.4166,                 2.1095,                 1.4224,                 0.6791,                0.50405,                0.59775,                0.43296,                 1.2618,                 1.6455,                 1.3446,             4.5958e-05,             4.5958e-05,             4.5958e-05
                     64,                  1.428,                 2.1176,                 1.4403,                0.71855,                0.48836,                0.59971,                0.43827,                 1.2412,                 1.6336,                 1.3376,              4.478e-05,              4.478e-05,              4.478e-05
                     65,                 1.4208,                 2.1029,                 1.4503,                0.68911,                0.50649,                0.60356,                0.44325,                 1.2225,                 1.6212,                 1.3279,             4.3602e-05,             4.3602e-05,             4.3602e-05
                     66,                  1.395,                 2.1531,                 1.4244,                0.69529,                0.51554,                0.60773,                0.44475,                 1.2219,                 1.6034,                 1.3241,             4.2423e-05,             4.2423e-05,             4.2423e-05
                     67,                 1.3598,                 2.0387,                 1.3976,                0.68782,                0.52627,                 0.6098,                0.44641,                 1.2244,                 1.5938,                 1.3217,             4.1245e-05,             4.1245e-05,             4.1245e-05
                     68,                 1.3543,                 1.9679,                 1.3791,                 0.8121,                0.46404,                 0.6194,                0.45152,                  1.208,                 1.5814,                 1.3135,             4.0067e-05,             4.0067e-05,             4.0067e-05
                     69,                 1.3444,                 2.0463,                 1.3988,                0.68077,                0.53843,                0.62496,                0.45682,                 1.1966,                 1.5636,                 1.3031,             3.8889e-05,             3.8889e-05,             3.8889e-05
                     70,                 1.4212,                      2,                 1.4162,                0.83428,                0.47043,                0.62881,                0.46092,                 1.1959,                 1.5484,                 1.2997,             3.7711e-05,             3.7711e-05,             3.7711e-05
                     71,                 1.3891,                  1.983,                 1.4217,                0.81073,                0.48717,                0.63056,                0.46525,                 1.1904,                 1.5417,                 1.2971,             3.6533e-05,             3.6533e-05,             3.6533e-05
                     72,                 1.3873,                 2.0785,                 1.4314,                0.69865,                0.54472,                0.63389,                  0.469,                 1.1845,                 1.5367,                 1.2947,             3.5355e-05,             3.5355e-05,             3.5355e-05
                     73,                 1.3345,                 2.0225,                 1.3997,                0.79345,                0.48556,                0.63024,                0.47088,                 1.1883,                 1.5398,                 1.2955,             3.4177e-05,             3.4177e-05,             3.4177e-05
                     74,                 1.3849,                 2.0527,                 1.4144,                0.79031,                 0.4949,                0.63152,                0.47585,                 1.1886,                 1.5432,                 1.2954,             3.2999e-05,             3.2999e-05,             3.2999e-05
                     75,                 1.3689,                 2.0274,                  1.389,                0.79575,                0.48948,                0.62952,                0.47275,                 1.1838,                 1.5436,                 1.2909,             3.1821e-05,             3.1821e-05,             3.1821e-05
                     76,                 1.3236,                 1.9692,                 1.3842,                0.79397,                0.49707,                0.63493,                0.47721,                 1.1816,                 1.5453,                 1.2896,             3.0643e-05,             3.0643e-05,             3.0643e-05
                     77,                 1.3382,                  1.937,                   1.39,                 0.7903,                0.50023,                0.63757,                0.48073,                 1.1793,                 1.5397,                 1.2885,             2.9464e-05,             2.9464e-05,             2.9464e-05
                     78,                   1.35,                 1.8964,                 1.3961,                0.78193,                0.50057,                0.63604,                0.47732,                 1.1741,                 1.5244,                 1.2845,             2.8286e-05,             2.8286e-05,             2.8286e-05
                     79,                 1.3484,                 1.9348,                 1.3744,                0.78447,                0.50713,                0.64502,                0.48394,                 1.1663,                 1.5127,                   1.28,             2.7108e-05,             2.7108e-05,             2.7108e-05
                     80,                 1.3904,                 1.9491,                 1.4116,                0.67661,                0.55654,                0.64811,                0.48578,                 1.1638,                 1.5032,                 1.2792,              2.593e-05,              2.593e-05,              2.593e-05
                     81,                 1.3456,                 1.9413,                 1.4119,                0.66251,                0.56149,                0.64487,                0.48707,                 1.1615,                 1.4976,                 1.2787,             2.4752e-05,             2.4752e-05,             2.4752e-05
                     82,                 1.4147,                 1.9424,                 1.4177,                0.69041,                0.55518,                0.64737,                0.48945,                 1.1564,                 1.4876,                  1.276,             2.3574e-05,             2.3574e-05,             2.3574e-05
                     83,                 1.4232,                 1.9744,                 1.4169,                0.69373,                0.56923,                0.65163,                0.49327,                 1.1489,                  1.474,                 1.2717,             2.2396e-05,             2.2396e-05,             2.2396e-05
                     84,                 1.3133,                 1.8856,                 1.3845,                0.70875,                0.56306,                0.65819,                0.49524,                  1.144,                 1.4671,                 1.2688,             2.1218e-05,             2.1218e-05,             2.1218e-05
                     85,                 1.3511,                 1.8899,                 1.3713,                0.73821,                0.56581,                0.66192,                0.49702,                 1.1363,                 1.4539,                 1.2631,              2.004e-05,              2.004e-05,              2.004e-05
                     86,                  1.293,                 1.8936,                 1.3638,                0.73167,                0.56771,                 0.6634,                0.49924,                 1.1333,                 1.4464,                 1.2608,             1.8862e-05,             1.8862e-05,             1.8862e-05
                     87,                 1.2874,                 1.8946,                  1.367,                0.73537,                0.56895,                0.66491,                0.50262,                 1.1293,                 1.4385,                 1.2576,             1.7683e-05,             1.7683e-05,             1.7683e-05
                     88,                 1.3476,                 1.9747,                 1.4165,                0.73689,                0.57093,                0.66582,                0.50635,                 1.1239,                 1.4283,                 1.2542,             1.6505e-05,             1.6505e-05,             1.6505e-05
                     89,                 1.3679,                 1.8793,                 1.3845,                0.74535,                0.57392,                0.66777,                0.50726,                   1.12,                 1.4239,                 1.2521,             1.5327e-05,             1.5327e-05,             1.5327e-05
                     90,                 1.3714,                  1.988,                 1.4057,                0.74615,                0.56768,                0.66893,                0.50965,                 1.1168,                 1.4191,                 1.2507,             1.4149e-05,             1.4149e-05,             1.4149e-05
                     91,                 1.2924,                 2.0377,                 1.3307,                0.74905,                0.56645,                0.66835,                0.50929,                 1.1146,                 1.4145,                 1.2471,             1.2971e-05,             1.2971e-05,             1.2971e-05
                     92,                 1.3007,                 2.0361,                 1.3517,                0.76833,                0.54755,                0.66535,                0.50858,                 1.1155,                  1.412,                  1.245,             1.1793e-05,             1.1793e-05,             1.1793e-05
                     93,                 1.3165,                 2.0974,                 1.3558,                0.77472,                0.55178,                0.66924,                0.50829,                  1.119,                 1.4106,                 1.2449,             1.0615e-05,             1.0615e-05,             1.0615e-05
                     94,                 1.2699,                 2.0069,                 1.3495,                0.79438,                0.55122,                0.66824,                0.50853,                 1.1222,                 1.4123,                 1.2444,             9.4367e-06,             9.4367e-06,             9.4367e-06
                     95,                 1.2951,                 2.0066,                 1.3713,                0.80202,                0.54862,                0.67343,                0.51303,                 1.1247,                 1.4122,                 1.2445,             8.2586e-06,             8.2586e-06,             8.2586e-06
                     96,                 1.2332,                 1.8728,                 1.3078,                0.80106,                0.55041,                0.67154,                0.50967,                 1.1272,                 1.4126,                  1.244,             7.0805e-06,             7.0805e-06,             7.0805e-06
                     97,                 1.2592,                 1.9055,                 1.3008,                0.80841,                0.54592,                0.67089,                0.50901,                 1.1303,                 1.4145,                 1.2443,             5.9024e-06,             5.9024e-06,             5.9024e-06
                     98,                 1.2994,                 2.0151,                 1.3501,                0.80946,                 0.5511,                0.67326,                0.50814,                 1.1311,                 1.4148,                 1.2431,             4.7243e-06,             4.7243e-06,             4.7243e-06
                     99,                 1.2394,                 1.9236,                 1.3115,                0.80668,                0.55087,                0.67586,                0.50979,                 1.1307,                 1.4148,                 1.2417,             3.5462e-06,             3.5462e-06,             3.5462e-06
                    100,                 1.2758,                 1.9229,                 1.3142,                0.80728,                0.54835,                0.67475,                0.50922,                 1.1311,                 1.4147,                 1.2407,             2.3681e-06,             2.3681e-06,             2.3681e-06
