                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     33,                  1.649,                 2.9952,                 1.6692,                0.49881,                0.31736,                0.36613,                0.26614,                  1.447,                 2.3011,                 1.4983,             8.1301e-05,             8.1301e-05,             8.1301e-05
                     34,                 1.6481,                 3.0231,                 1.6549,                 0.5074,                 0.3266,                0.36976,                0.27047,                 1.4272,                 2.2336,                 1.4804,             8.0123e-05,             8.0123e-05,             8.0123e-05
                     35,                 1.6488,                 3.0054,                  1.629,                0.51834,                0.32173,                0.37547,                0.27583,                  1.414,                 2.2077,                 1.4674,             7.8945e-05,             7.8945e-05,             7.8945e-05
                     36,                 1.6542,                  2.929,                 1.6678,                0.56731,                0.33666,                 0.4024,                0.29398,                 1.4059,                 2.1782,                 1.4646,             7.7766e-05,             7.7766e-05,             7.7766e-05
                     37,                 1.6567,                 2.8849,                 1.6033,                0.67639,                0.31549,                0.41943,                0.30577,                 1.3964,                 2.1509,                 1.4521,             7.6588e-05,             7.6588e-05,             7.6588e-05
                     38,                 1.6147,                 2.9236,                 1.5984,                0.67125,                0.32285,                0.42108,                0.30933,                 1.3857,                  2.138,                 1.4405,              7.541e-05,              7.541e-05,              7.541e-05
                     39,                 1.6557,                 2.8912,                 1.6302,                0.59625,                0.36476,                0.43111,                0.31364,                 1.3838,                 2.1327,                 1.4408,             7.4232e-05,             7.4232e-05,             7.4232e-05
                     40,                 1.6355,                 2.8673,                 1.6167,                0.61318,                0.34082,                0.42722,                0.31352,                 1.3697,                  2.106,                 1.4305,             7.3054e-05,             7.3054e-05,             7.3054e-05
                     41,                 1.6521,                 2.8772,                 1.6113,                0.60663,                0.35915,                0.42462,                0.31103,                 1.3669,                 2.0846,                 1.4243,             7.1876e-05,             7.1876e-05,             7.1876e-05
                     42,                  1.615,                 2.9515,                 1.6115,                0.56292,                0.40063,                0.43414,                0.31541,                 1.3707,                 2.0648,                 1.4258,             7.0698e-05,             7.0698e-05,             7.0698e-05
                     43,                 1.6291,                 2.8696,                 1.6394,                 0.5627,                0.40682,                0.44091,                0.31861,                 1.3673,                  2.057,                 1.4207,              6.952e-05,              6.952e-05,              6.952e-05
                     44,                 1.6135,                 2.8047,                 1.6214,                0.57509,                0.39986,                 0.4383,                0.31589,                 1.3547,                 2.0365,                 1.4146,             6.8342e-05,             6.8342e-05,             6.8342e-05
                     45,                 1.6057,                 2.7205,                 1.5898,                0.52301,                0.41193,                0.44322,                0.32023,                 1.3509,                 2.0048,                 1.4158,             6.7164e-05,             6.7164e-05,             6.7164e-05
                     46,                 1.6465,                 2.9046,                 1.5636,                0.61974,                0.35763,                0.44834,                0.32612,                 1.3263,                 1.9797,                 1.4012,             6.5986e-05,             6.5986e-05,             6.5986e-05
                     47,                 1.5332,                  2.645,                 1.5393,                0.58522,                0.39768,                0.45459,                0.33411,                 1.3195,                 1.9831,                 1.3943,             6.4807e-05,             6.4807e-05,             6.4807e-05
                     48,                 1.5679,                 2.7289,                 1.5642,                0.58374,                0.40197,                0.46337,                0.34034,                 1.3161,                  1.966,                 1.3887,             6.3629e-05,             6.3629e-05,             6.3629e-05
                     49,                 1.5927,                 2.7602,                 1.6077,                0.59984,                0.39605,                0.46005,                 0.3408,                 1.3148,                 1.9907,                 1.3875,             6.2451e-05,             6.2451e-05,             6.2451e-05
                     50,                 1.6486,                 2.7009,                 1.6026,                0.59021,                0.38936,                0.46556,                0.34192,                  1.315,                 1.9789,                 1.3883,             6.1273e-05,             6.1273e-05,             6.1273e-05
                     51,                  1.575,                  2.795,                 1.5974,                0.63528,                0.38985,                0.47376,                0.34843,                 1.3001,                 1.9798,                 1.3753,             6.0095e-05,             6.0095e-05,             6.0095e-05
                     52,                 1.5404,                 2.6102,                  1.537,                0.62331,                0.39106,                0.47478,                0.34682,                 1.2903,                  1.949,                  1.368,             5.8917e-05,             5.8917e-05,             5.8917e-05
                     53,                 1.5341,                 2.6172,                 1.5205,                0.56404,                0.41712,                 0.4876,                0.35494,                  1.277,                 1.9641,                 1.3552,             5.7739e-05,             5.7739e-05,             5.7739e-05
                     54,                 1.5562,                 2.5772,                 1.5609,                0.56522,                0.42231,                  0.491,                0.35887,                 1.2794,                 1.9316,                 1.3621,             5.6561e-05,             5.6561e-05,             5.6561e-05
                     55,                 1.5085,                 2.5588,                 1.5378,                0.57597,                0.43043,                0.49624,                 0.3625,                 1.2772,                 1.9171,                 1.3599,             5.5383e-05,             5.5383e-05,             5.5383e-05
                     56,                 1.5463,                 2.7223,                 1.5748,                0.53721,                0.47608,                0.50563,                0.36679,                 1.2799,                 1.8841,                 1.3668,             5.4204e-05,             5.4204e-05,             5.4204e-05
                     57,                 1.4906,                 2.6188,                 1.5178,                0.53387,                0.48852,                 0.5044,                0.36859,                 1.2726,                 1.8613,                 1.3604,             5.3026e-05,             5.3026e-05,             5.3026e-05
