                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                0.97278,                 2.1474,                  1.161,                0.28701,                0.32288,                0.26771,                0.20604,                0.93818,                  2.215,                 1.1347,             0.00021965,             0.00021965,             0.00021965
                     36,                0.96609,                 2.1359,                 1.1621,                0.28566,                0.33657,                0.26934,                0.20362,                0.93985,                 2.2234,                  1.134,             0.00021793,             0.00021793,             0.00021793
                     37,                0.97713,                 2.0724,                 1.1564,                0.33526,                0.32869,                0.28475,                0.21485,                0.98045,                 2.1991,                 1.1541,             0.00021615,             0.00021615,             0.00021615
                     38,                0.95959,                 2.0574,                 1.1451,                0.34176,                 0.3043,                0.29035,                0.22195,                0.94532,                  2.142,                 1.1284,             0.00021434,             0.00021434,             0.00021434
                     39,                0.94629,                 2.0406,                 1.1474,                0.32218,                0.32234,                0.28702,                0.22134,                0.95043,                 2.1942,                 1.1522,              0.0002125,              0.0002125,              0.0002125
                     40,                0.96033,                 2.0274,                 1.1573,                0.27075,                0.36594,                0.27623,                   0.21,                0.95502,                 2.1947,                 1.1418,             0.00021061,             0.00021061,             0.00021061
                     41,                0.94842,                 1.9794,                 1.1472,                0.35751,                0.33395,                0.30601,                0.23788,                0.91518,                 2.1079,                 1.1118,             0.00020868,             0.00020868,             0.00020868
                     42,                0.95217,                 1.9863,                 1.1531,                 0.3456,                0.34265,                0.31758,                0.23887,                0.94513,                 2.1167,                 1.1356,             0.00020672,             0.00020672,             0.00020672
                     43,                0.93532,                 1.9591,                 1.1372,                0.31881,                0.34234,                0.31854,                0.24216,                0.96338,                 2.1096,                 1.1416,             0.00020472,             0.00020472,             0.00020472
                     44,                0.94537,                 1.9642,                 1.1489,                0.34959,                 0.3284,                0.30466,                0.23197,                0.96538,                 2.1214,                 1.1469,             0.00020269,             0.00020269,             0.00020269
                     45,                0.94169,                 1.9095,                  1.138,                0.34083,                0.34161,                 0.3195,                 0.2472,                0.92684,                 2.1094,                 1.1169,             0.00020062,             0.00020062,             0.00020062
                     46,                0.92599,                 1.8817,                 1.1338,                 0.3212,                0.34236,                0.30533,                0.23317,                0.94986,                 2.1629,                 1.1231,             0.00019852,             0.00019852,             0.00019852
                     47,                0.93839,                 1.8867,                 1.1428,                0.33999,                0.34701,                0.31307,                 0.2396,                0.93551,                 2.1152,                 1.1268,             0.00019639,             0.00019639,             0.00019639
                     48,                0.93811,                 1.8488,                 1.1281,                0.32077,                0.36255,                0.31285,                0.23939,                0.92622,                 2.1155,                 1.1188,             0.00019423,             0.00019423,             0.00019423
                     49,                0.91964,                 1.8516,                 1.1275,                0.35088,                0.33824,                0.31644,                0.24381,                0.95342,                 2.1171,                 1.1311,             0.00019204,             0.00019204,             0.00019204
                     50,                0.93124,                 1.8163,                 1.1322,                0.33891,                0.33602,                 0.3142,                0.23824,                0.94636,                 2.1166,                 1.1328,             0.00018981,             0.00018981,             0.00018981
                     51,                0.91474,                 1.7811,                  1.118,                0.34775,                0.34121,                0.31657,                0.24109,                0.94063,                 2.0928,                  1.132,             0.00018756,             0.00018756,             0.00018756
                     52,                0.91377,                 1.7727,                 1.1279,                  0.411,                  0.307,                0.32261,                0.24928,                0.94609,                 2.0945,                 1.1295,             0.00018528,             0.00018528,             0.00018528
                     53,                 0.9057,                 1.7485,                 1.1203,                 0.3381,                0.34837,                0.32571,                0.25322,                0.92356,                 2.0737,                 1.1251,             0.00018298,             0.00018298,             0.00018298
                     54,                0.91358,                 1.7193,                 1.1168,                0.34919,                0.34846,                0.32419,                 0.2505,                 0.9403,                  2.094,                 1.1317,             0.00018065,             0.00018065,             0.00018065
                     55,                0.92674,                 1.7214,                 1.1249,                0.36306,                0.35601,                0.33394,                 0.2573,                0.92859,                 2.0538,                 1.1131,             0.00017829,             0.00017829,             0.00017829
